#NTIMES:     65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           na0           na1
    2.077552E+04    3.5059E-09    1.0000E+00
    2.149795E+04    3.4924E-09    1.0000E+00
    2.221781E+04    3.4307E-09    1.0000E+00
    2.294249E+04    3.1617E-09    1.0000E+00
    2.369145E+04    2.8831E-09    1.0000E+00
    2.446557E+04    2.7432E-09    1.0000E+00
    2.524697E+04    2.5778E-09    1.0000E+00
    2.602182E+04    2.2397E-09    1.0000E+00
    2.679753E+04    1.7753E-09    1.0000E+00
    2.760400E+04    1.3246E-09    1.0000E+00
    2.845749E+04    1.0342E-09    1.0000E+00
    2.931947E+04    9.3289E-10    1.0000E+00
    3.013789E+04    8.7960E-10    1.0000E+00
    3.087969E+04    7.7262E-10    1.0000E+00
    3.157001E+04    6.1067E-10    1.0000E+00
    3.224921E+04    4.5266E-10    1.0000E+00
    3.299169E+04    3.2641E-10    1.0000E+00
    3.390695E+04    2.1929E-10    1.0000E+00
    3.520826E+04    1.3845E-10    1.0000E+00
    3.686423E+04    7.6534E-11    1.0000E+00
    3.862559E+04    6.3959E-11    1.0000E+00
    4.024578E+04    5.8793E-11    1.0000E+00
    4.169153E+04    5.1671E-11    1.0000E+00
    4.301915E+04    4.3703E-11    1.0000E+00
    4.427397E+04    3.6012E-11    1.0000E+00
    4.550731E+04    2.9318E-11    1.0000E+00
    4.673893E+04    2.4033E-11    1.0000E+00
    4.796808E+04    2.0302E-11    1.0000E+00
    4.920309E+04    1.7566E-11    1.0000E+00
    5.044419E+04    1.4617E-11    1.0000E+00
    5.169785E+04    1.1171E-11    1.0000E+00
    5.296722E+04    8.3834E-12    1.0000E+00
    5.425172E+04    6.8041E-12    1.0000E+00
    5.555316E+04    6.0520E-12    1.0000E+00
    5.686737E+04    5.5617E-12    1.0000E+00
    5.818808E+04    5.0377E-12    1.0000E+00
    5.950974E+04    4.4435E-12    1.0000E+00
    6.081770E+04    3.6796E-12    1.0000E+00
    6.210180E+04    2.8212E-12    1.0000E+00
    6.334815E+04    2.1428E-12    1.0000E+00
    6.453606E+04    1.7141E-12    1.0000E+00
    6.564811E+04    1.4445E-12    1.0000E+00
    6.667126E+04    1.2508E-12    1.0000E+00
    6.757839E+04    1.0991E-12    1.0000E+00
    6.837046E+04    9.7954E-13    1.0000E+00
    6.903755E+04    8.8794E-13    1.0000E+00
    6.957671E+04    8.1814E-13    1.0000E+00
    6.979486E+04    7.8909E-13    1.0000E+00
    6.990419E+04    7.7095E-13    1.0000E+00
    6.995892E+04    7.5726E-13    1.0000E+00
    6.998630E+04    7.4698E-13    1.0000E+00
    6.999931E+04    7.3728E-13    1.0000E+00
    7.000000E+04    7.3572E-13    1.0000E+00
#TIME:    15.470
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02    4.4347E-08    1.0000E+00
    8.831208E+02    4.4347E-08    1.0000E+00
    9.010847E+02    4.4348E-08    1.0000E+00
    9.381161E+02    4.4348E-08    1.0000E+00
    9.968846E+02    4.4350E-08    1.0000E+00
    1.053477E+03    4.4353E-08    1.0000E+00
    1.113560E+03    4.4363E-08    1.0000E+00
    1.177070E+03    4.4422E-08    1.0000E+00
    1.244201E+03    4.4804E-08    1.0000E+00
    1.315162E+03    4.5662E-08    1.0000E+00
    1.390169E+03    4.6355E-08    1.0000E+00
    1.469454E+03    4.6422E-08    1.0000E+00
    1.553262E+03    4.6278E-08    1.0000E+00
    1.641848E+03    4.5905E-08    1.0000E+00
    1.735488E+03    4.5570E-08    1.0000E+00
    1.834467E+03    4.5357E-08    1.0000E+00
    1.939092E+03    4.5084E-08    1.0000E+00
    2.049684E+03    4.4378E-08    1.0000E+00
    2.166584E+03    4.2975E-08    1.0000E+00
    2.290150E+03    4.1091E-08    1.0000E+00
    2.420764E+03    3.9245E-08    1.0000E+00
    2.558827E+03    3.7772E-08    1.0000E+00
    2.704764E+03    3.6513E-08    1.0000E+00
    2.859024E+03    3.5039E-08    1.0000E+00
    3.022082E+03    3.3098E-08    1.0000E+00
    3.194440E+03    3.0660E-08    1.0000E+00
    3.376628E+03    2.7589E-08    1.0000E+00
    3.569207E+03    2.3904E-08    1.0000E+00
    3.772769E+03    2.0364E-08    1.0000E+00
    3.987941E+03    1.7943E-08    1.0000E+00
    4.215384E+03    1.6822E-08    1.0000E+00
    4.455800E+03    1.6310E-08    1.0000E+00
    4.709927E+03    1.5572E-08    1.0000E+00
    4.978547E+03    1.4398E-08    1.0000E+00
    5.262488E+03    1.3109E-08    1.0000E+00
    5.562622E+03    1.1986E-08    1.0000E+00
    5.879874E+03    1.1102E-08    1.0000E+00
    6.215220E+03    1.0463E-08    1.0000E+00
    6.569692E+03    9.9990E-09    1.0000E+00
    6.944380E+03    9.5786E-09    1.0000E+00
    7.340438E+03    9.1567E-09    1.0000E+00
    7.759084E+03    8.8339E-09    1.0000E+00
    8.201606E+03    8.6663E-09    1.0000E+00
    8.669367E+03    8.5900E-09    1.0000E+00
    9.165377E+03    8.4423E-09    1.0000E+00
    9.622978E+03    7.9404E-09    1.0000E+00
    1.005310E+04    7.2163E-09    1.0000E+00
    1.047558E+04    6.6991E-09    1.0000E+00
    1.091374E+04    6.3345E-09    1.0000E+00
    1.139554E+04    5.9350E-09    1.0000E+00
    1.192227E+04    5.5068E-09    1.0000E+00
    1.249138E+04    5.2076E-09    1.0000E+00
    1.311485E+04    4.6602E-09    1.0000E+00
    1.382490E+04    3.6840E-09    1.0000E+00
    1.461381E+04    3.6350E-09    1.0000E+00
    1.531636E+04    4.6872E-09    1.0000E+00
    1.588179E+04    7.1340E-09    1.0000E+00
    1.630286E+04    9.3655E-09    1.0000E+00
    1.665723E+04    9.4313E-09    1.0000E+00
    1.699592E+04    7.4153E-09    1.0000E+00
    1.736181E+04    5.7181E-09    1.0000E+00
    1.779137E+04    5.0250E-09    1.0000E+00
    1.827906E+04    4.6683E-09    1.0000E+00
    1.879024E+04    4.4680E-09    1.0000E+00
    1.930650E+04    4.2404E-09    1.0000E+00
    1.982156E+04    3.9451E-09    1.0000E+00
    2.033838E+04    3.7239E-09    1.0000E+00
    2.086176E+04    3.6349E-09    1.0000E+00
    2.139187E+04    3.6284E-09    1.0000E+00
    2.192863E+04    3.5524E-09    1.0000E+00
    2.247451E+04    3.3968E-09    1.0000E+00
    2.303751E+04    3.1823E-09    1.0000E+00
    2.362540E+04    2.9027E-09    1.0000E+00
    2.424182E+04    2.6402E-09    1.0000E+00
    2.488057E+04    2.4049E-09    1.0000E+00
    2.553047E+04    2.1444E-09    1.0000E+00
    2.618894E+04    1.8334E-09    1.0000E+00
    2.686350E+04    1.4458E-09    1.0000E+00
    2.756869E+04    1.0913E-09    1.0000E+00
    2.831641E+04    8.5537E-10    1.0000E+00
    2.908981E+04    7.4052E-10    1.0000E+00
    2.984816E+04    6.7894E-10    1.0000E+00
    3.057126E+04    6.2076E-10    1.0000E+00
    3.125805E+04    5.4573E-10    1.0000E+00
    3.193283E+04    4.5785E-10    1.0000E+00
    3.262506E+04    3.7431E-10    1.0000E+00
    3.338265E+04    3.0366E-10    1.0000E+00
    3.425064E+04    2.4714E-10    1.0000E+00
    3.526037E+04    1.9905E-10    1.0000E+00
    3.640114E+04    1.4474E-10    1.0000E+00
    3.763051E+04    1.0634E-10    1.0000E+00
    3.892700E+04    8.1812E-11    1.0000E+00
    4.024795E+04    6.5786E-11    1.0000E+00
    4.156464E+04    4.9814E-11    1.0000E+00
    4.285914E+04    3.7811E-11    1.0000E+00
    4.412992E+04    3.0361E-11    1.0000E+00
    4.537580E+04    2.5179E-11    1.0000E+00
    4.661644E+04    2.0801E-11    1.0000E+00
    4.786069E+04    1.7010E-11    1.0000E+00
    4.911473E+04    1.5066E-11    1.0000E+00
    5.039120E+04    1.8046E-11    1.0000E+00
    5.170312E+04    3.4998E-11    1.0000E+00
    5.307393E+04    9.1071E-11    1.0000E+00
    5.452630E+04    2.5299E-10    1.0000E+00
    5.608912E+04    6.6927E-10    1.0000E+00
    5.781204E+04    1.3823E-09    1.0000E+00
    5.983487E+04    2.2985E-09    1.0000E+00
    6.261016E+04    2.3704E-09    1.0000E+00
    6.622310E+04    1.8305E-09    1.0000E+00
    6.814630E+04    1.5185E-09    1.0000E+00
    6.912875E+04    1.3551E-09    1.0000E+00
    6.962527E+04    1.2777E-09    1.0000E+00
    6.987486E+04    1.2432E-09    1.0000E+00
    6.999374E+04    1.2370E-09    1.0000E+00
    7.000000E+04    1.2402E-09    1.0000E+00
#TIME:    17.020
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02    3.4377E-08    1.0000E+00
    8.820596E+02    3.4377E-08    1.0000E+00
    8.967610E+02    3.4378E-08    1.0000E+00
    9.269030E+02    3.4377E-08    1.0000E+00
    9.769650E+02    3.4371E-08    1.0000E+00
    1.027058E+03    3.4359E-08    1.0000E+00
    1.079873E+03    3.4344E-08    1.0000E+00
    1.135404E+03    3.4334E-08    1.0000E+00
    1.193790E+03    3.4383E-08    1.0000E+00
    1.255179E+03    3.4702E-08    1.0000E+00
    1.319725E+03    3.5296E-08    1.0000E+00
    1.387590E+03    3.5753E-08    1.0000E+00
    1.458945E+03    3.5754E-08    1.0000E+00
    1.533969E+03    3.5605E-08    1.0000E+00
    1.612851E+03    3.5295E-08    1.0000E+00
    1.695790E+03    3.4953E-08    1.0000E+00
    1.782993E+03    3.4687E-08    1.0000E+00
    1.874681E+03    3.4465E-08    1.0000E+00
    1.971083E+03    3.4131E-08    1.0000E+00
    2.072444E+03    3.3478E-08    1.0000E+00
    2.179016E+03    3.2414E-08    1.0000E+00
    2.291069E+03    3.1095E-08    1.0000E+00
    2.408883E+03    2.9832E-08    1.0000E+00
    2.532757E+03    2.8817E-08    1.0000E+00
    2.663000E+03    2.7970E-08    1.0000E+00
    2.799941E+03    2.7052E-08    1.0000E+00
    2.943924E+03    2.5890E-08    1.0000E+00
    3.095311E+03    2.4444E-08    1.0000E+00
    3.254483E+03    2.2685E-08    1.0000E+00
    3.421840E+03    2.0542E-08    1.0000E+00
    3.597803E+03    1.8091E-08    1.0000E+00
    3.782815E+03    1.5775E-08    1.0000E+00
    3.977340E+03    1.4167E-08    1.0000E+00
    4.181869E+03    1.3392E-08    1.0000E+00
    4.396916E+03    1.3061E-08    1.0000E+00
    4.623021E+03    1.2672E-08    1.0000E+00
    4.860753E+03    1.2011E-08    1.0000E+00
    5.110710E+03    1.1185E-08    1.0000E+00
    5.373521E+03    1.0384E-08    1.0000E+00
    5.649846E+03    9.7113E-09    1.0000E+00
    5.940381E+03    9.1859E-09    1.0000E+00
    6.245857E+03    8.7967E-09    1.0000E+00
    6.567041E+03    8.4921E-09    1.0000E+00
    6.904741E+03    8.1933E-09    1.0000E+00
    7.259807E+03    7.8706E-09    1.0000E+00
    7.633132E+03    7.5989E-09    1.0000E+00
    8.026424E+03    7.4145E-09    1.0000E+00
    8.427985E+03    7.2362E-09    1.0000E+00
    8.810879E+03    6.9083E-09    1.0000E+00
    9.162461E+03    6.4654E-09    1.0000E+00
    9.490810E+03    6.1243E-09    1.0000E+00
    9.808674E+03    5.9278E-09    1.0000E+00
    1.012570E+04    5.8297E-09    1.0000E+00
    1.045590E+04    5.7585E-09    1.0000E+00
    1.080065E+04    5.6583E-09    1.0000E+00
    1.116091E+04    5.5045E-09    1.0000E+00
    1.153982E+04    5.3130E-09    1.0000E+00
    1.194108E+04    5.0936E-09    1.0000E+00
    1.236873E+04    4.8973E-09    1.0000E+00
    1.282405E+04    4.5732E-09    1.0000E+00
    1.331962E+04    4.0996E-09    1.0000E+00
    1.386996E+04    3.6030E-09    1.0000E+00
    1.446656E+04    3.6561E-09    1.0000E+00
    1.502534E+04    4.4729E-09    1.0000E+00
    1.551154E+04    5.9094E-09    1.0000E+00
    1.589773E+04    8.1324E-09    1.0000E+00
    1.621852E+04    1.0156E-08    1.0000E+00
    1.648847E+04    1.1364E-08    1.0000E+00
    1.673738E+04    1.0748E-08    1.0000E+00
    1.698029E+04    9.1716E-09    1.0000E+00
    1.724277E+04    7.6231E-09    1.0000E+00
    1.754216E+04    6.6866E-09    1.0000E+00
    1.788660E+04    6.3207E-09    1.0000E+00
    1.826066E+04    6.1735E-09    1.0000E+00
    1.865156E+04    6.0879E-09    1.0000E+00
    1.904879E+04    6.0595E-09    1.0000E+00
    1.944809E+04    5.9641E-09    1.0000E+00
    1.984837E+04    5.7339E-09    1.0000E+00
    2.025256E+04    5.5903E-09    1.0000E+00
    2.066466E+04    5.4626E-09    1.0000E+00
    2.108747E+04    5.4395E-09    1.0000E+00
    2.152182E+04    5.4991E-09    1.0000E+00
    2.196589E+04    5.4900E-09    1.0000E+00
    2.242000E+04    5.4764E-09    1.0000E+00
    2.288873E+04    5.3762E-09    1.0000E+00
    2.338360E+04    5.2005E-09    1.0000E+00
    2.390795E+04    5.0132E-09    1.0000E+00
    2.446188E+04    4.8365E-09    1.0000E+00
    2.503249E+04    4.6265E-09    1.0000E+00
    2.561371E+04    4.3235E-09    1.0000E+00
    2.620991E+04    3.8999E-09    1.0000E+00
    2.683499E+04    3.3627E-09    1.0000E+00
    2.751199E+04    2.7595E-09    1.0000E+00
    2.824847E+04    2.2308E-09    1.0000E+00
    2.903518E+04    1.8464E-09    1.0000E+00
    2.984488E+04    1.5543E-09    1.0000E+00
    3.065729E+04    1.3048E-09    1.0000E+00
    3.147622E+04    1.0797E-09    1.0000E+00
    3.232047E+04    8.8573E-10    1.0000E+00
    3.322020E+04    7.2261E-10    1.0000E+00
    3.420139E+04    5.7402E-10    1.0000E+00
    3.528066E+04    4.1906E-10    1.0000E+00
    3.645994E+04    2.7881E-10    1.0000E+00
    3.774241E+04    1.9623E-10    1.0000E+00
    3.919835E+04    1.4178E-10    1.0000E+00
    4.093969E+04    9.9229E-11    1.0000E+00
    4.301668E+04    6.1261E-11    1.0000E+00
    4.522875E+04    3.7354E-11    1.0000E+00
    4.755457E+04    2.5002E-11    1.0000E+00
    4.880141E+04    1.9579E-11    1.0000E+00
    4.943704E+04    1.6987E-11    1.0000E+00
    4.975795E+04    1.5911E-11    1.0000E+00
    4.991919E+04    1.5225E-11    1.0000E+00
    4.999596E+04    1.4961E-11    1.0000E+00
    5.000000E+04    1.4873E-11    1.0000E+00
#TIME:    18.720
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02    2.7976E-08    1.0000E+00
    8.809475E+02    2.7978E-08    1.0000E+00
    8.922471E+02    2.7980E-08    1.0000E+00
    9.152830E+02    2.7982E-08    1.0000E+00
    9.592671E+02    2.7979E-08    1.0000E+00
    1.009509E+03    2.7970E-08    1.0000E+00
    1.062172E+03    2.7954E-08    1.0000E+00
    1.117581E+03    2.7938E-08    1.0000E+00
    1.175881E+03    2.7947E-08    1.0000E+00
    1.237223E+03    2.8126E-08    1.0000E+00
    1.301764E+03    2.8581E-08    1.0000E+00
    1.369673E+03    2.9031E-08    1.0000E+00
    1.441124E+03    2.9099E-08    1.0000E+00
    1.516302E+03    2.8997E-08    1.0000E+00
    1.595402E+03    2.8763E-08    1.0000E+00
    1.678628E+03    2.8467E-08    1.0000E+00
    1.766196E+03    2.8220E-08    1.0000E+00
    1.858332E+03    2.8010E-08    1.0000E+00
    1.955275E+03    2.7721E-08    1.0000E+00
    2.057274E+03    2.7180E-08    1.0000E+00
    2.164595E+03    2.6285E-08    1.0000E+00
    2.277514E+03    2.5151E-08    1.0000E+00
    2.396324E+03    2.4050E-08    1.0000E+00
    2.521331E+03    2.3178E-08    1.0000E+00
    2.652860E+03    2.2502E-08    1.0000E+00
    2.791250E+03    2.1836E-08    1.0000E+00
    2.936860E+03    2.1021E-08    1.0000E+00
    3.090065E+03    1.9983E-08    1.0000E+00
    3.251262E+03    1.8658E-08    1.0000E+00
    3.420869E+03    1.6946E-08    1.0000E+00
    3.599323E+03    1.4908E-08    1.0000E+00
    3.787087E+03    1.2956E-08    1.0000E+00
    3.984646E+03    1.1606E-08    1.0000E+00
    4.192510E+03    1.0973E-08    1.0000E+00
    4.411218E+03    1.0725E-08    1.0000E+00
    4.641336E+03    1.0438E-08    1.0000E+00
    4.883457E+03    9.9379E-09    1.0000E+00
    5.138210E+03    9.3083E-09    1.0000E+00
    5.406252E+03    8.6978E-09    1.0000E+00
    5.688276E+03    8.1866E-09    1.0000E+00
    5.985013E+03    7.7833E-09    1.0000E+00
    6.297230E+03    7.4752E-09    1.0000E+00
    6.625733E+03    7.2160E-09    1.0000E+00
    6.971374E+03    6.9411E-09    1.0000E+00
    7.335045E+03    6.6290E-09    1.0000E+00
    7.718431E+03    6.2900E-09    1.0000E+00
    8.096276E+03    5.8963E-09    1.0000E+00
    8.437320E+03    5.5213E-09    1.0000E+00
    8.757146E+03    5.2481E-09    1.0000E+00
    9.065968E+03    5.0822E-09    1.0000E+00
    9.373769E+03    5.0111E-09    1.0000E+00
    9.690263E+03    4.9963E-09    1.0000E+00
    1.001624E+04    5.0184E-09    1.0000E+00
    1.034955E+04    5.0542E-09    1.0000E+00
    1.068998E+04    5.0774E-09    1.0000E+00
    1.104079E+04    5.0554E-09    1.0000E+00
    1.140733E+04    4.9524E-09    1.0000E+00
    1.179613E+04    4.7548E-09    1.0000E+00
    1.221006E+04    4.5760E-09    1.0000E+00
    1.264823E+04    4.3960E-09    1.0000E+00
    1.311920E+04    4.1166E-09    1.0000E+00
    1.364111E+04    3.7173E-09    1.0000E+00
    1.421794E+04    3.6192E-09    1.0000E+00
    1.478337E+04    4.3882E-09    1.0000E+00
    1.528450E+04    5.5902E-09    1.0000E+00
    1.569814E+04    7.6285E-09    1.0000E+00
    1.603289E+04    1.0129E-08    1.0000E+00
    1.631451E+04    1.2267E-08    1.0000E+00
    1.656113E+04    1.3139E-08    1.0000E+00
    1.679497E+04    1.2196E-08    1.0000E+00
    1.703457E+04    1.0510E-08    1.0000E+00
    1.730332E+04    9.0176E-09    1.0000E+00
    1.762007E+04    8.1822E-09    1.0000E+00
    1.798651E+04    7.9251E-09    1.0000E+00
    1.838705E+04    7.8267E-09    1.0000E+00
    1.880921E+04    7.8778E-09    1.0000E+00
    1.924390E+04    7.9219E-09    1.0000E+00
    1.968496E+04    7.7307E-09    1.0000E+00
    2.013205E+04    7.4154E-09    1.0000E+00
    2.058898E+04    7.0688E-09    1.0000E+00
    2.105837E+04    6.9399E-09    1.0000E+00
    2.153640E+04    7.0402E-09    1.0000E+00
    2.201736E+04    7.1380E-09    1.0000E+00
    2.249813E+04    7.0650E-09    1.0000E+00
    2.298392E+04    6.7942E-09    1.0000E+00
    2.348481E+04    6.4165E-09    1.0000E+00
    2.400382E+04    6.0463E-09    1.0000E+00
    2.454131E+04    5.7143E-09    1.0000E+00
    2.509380E+04    5.3777E-09    1.0000E+00
    2.565837E+04    4.9924E-09    1.0000E+00
    2.623318E+04    4.5483E-09    1.0000E+00
    2.681891E+04    4.0732E-09    1.0000E+00
    2.741859E+04    3.6234E-09    1.0000E+00
    2.803834E+04    3.2508E-09    1.0000E+00
    2.868353E+04    2.9414E-09    1.0000E+00
    2.935870E+04    2.6485E-09    1.0000E+00
    3.006283E+04    2.3057E-09    1.0000E+00
    3.080221E+04    1.9236E-09    1.0000E+00
    3.158017E+04    1.5798E-09    1.0000E+00
    3.241824E+04    1.3019E-09    1.0000E+00
    3.333645E+04    1.0497E-09    1.0000E+00
    3.435759E+04    7.6639E-10    1.0000E+00
    3.554025E+04    4.9748E-10    1.0000E+00
    3.696384E+04    3.1317E-10    1.0000E+00
    3.876733E+04    2.1317E-10    1.0000E+00
    4.079738E+04    1.4765E-10    1.0000E+00
    4.292564E+04    9.0280E-11    1.0000E+00
    4.516491E+04    4.8551E-11    1.0000E+00
    4.752100E+04    3.1834E-11    1.0000E+00
    4.878474E+04    2.4782E-11    1.0000E+00
    4.942916E+04    2.1019E-11    1.0000E+00
    4.975455E+04    1.9637E-11    1.0000E+00
    4.991805E+04    1.8717E-11    1.0000E+00
    4.999590E+04    1.8382E-11    1.0000E+00
    5.000000E+04    1.8266E-11    1.0000E+00
#TIME:    20.590
#NVEL: 105
#vel_mid[km/s]           na0           na1
    8.772128E+02    2.3679E-08    1.0000E+00
    8.831422E+02    2.3682E-08    1.0000E+00
    9.011721E+02    2.3688E-08    1.0000E+00
    9.383438E+02    2.3693E-08    1.0000E+00
    9.977034E+02    2.3692E-08    1.0000E+00
    1.054716E+03    2.3688E-08    1.0000E+00
    1.115310E+03    2.3683E-08    1.0000E+00
    1.179385E+03    2.3707E-08    1.0000E+00
    1.247141E+03    2.3926E-08    1.0000E+00
    1.318790E+03    2.4397E-08    1.0000E+00
    1.394555E+03    2.4753E-08    1.0000E+00
    1.474672E+03    2.4750E-08    1.0000E+00
    1.559393E+03    2.4627E-08    1.0000E+00
    1.648981E+03    2.4388E-08    1.0000E+00
    1.743715E+03    2.4172E-08    1.0000E+00
    1.843893E+03    2.4010E-08    1.0000E+00
    1.949825E+03    2.3792E-08    1.0000E+00
    2.061843E+03    2.3319E-08    1.0000E+00
    2.180297E+03    2.2478E-08    1.0000E+00
    2.305556E+03    2.1416E-08    1.0000E+00
    2.438011E+03    2.0453E-08    1.0000E+00
    2.578076E+03    1.9750E-08    1.0000E+00
    2.726187E+03    1.9166E-08    1.0000E+00
    2.882808E+03    1.8464E-08    1.0000E+00
    3.048427E+03    1.7533E-08    1.0000E+00
    3.223560E+03    1.6305E-08    1.0000E+00
    3.408755E+03    1.4673E-08    1.0000E+00
    3.604589E+03    1.2706E-08    1.0000E+00
    3.811674E+03    1.0866E-08    1.0000E+00
    4.030657E+03    9.6951E-09    1.0000E+00
    4.262219E+03    9.2321E-09    1.0000E+00
    4.507086E+03    9.0345E-09    1.0000E+00
    4.766020E+03    8.6987E-09    1.0000E+00
    5.039829E+03    8.1670E-09    1.0000E+00
    5.329370E+03    7.5925E-09    1.0000E+00
    5.635544E+03    7.0907E-09    1.0000E+00
    5.959309E+03    6.6821E-09    1.0000E+00
    6.301673E+03    6.3445E-09    1.0000E+00
    6.663707E+03    6.0051E-09    1.0000E+00
    7.047071E+03    5.5532E-09    1.0000E+00
    7.444781E+03    5.0509E-09    1.0000E+00
    7.825225E+03    4.6827E-09    1.0000E+00
    8.187479E+03    4.4618E-09    1.0000E+00
    8.550550E+03    4.3372E-09    1.0000E+00
    8.922104E+03    4.2822E-09    1.0000E+00
    9.303063E+03    4.2995E-09    1.0000E+00
    9.687560E+03    4.3918E-09    1.0000E+00
    1.007085E+04    4.5415E-09    1.0000E+00
    1.045470E+04    4.7181E-09    1.0000E+00
    1.084565E+04    4.8363E-09    1.0000E+00
    1.125179E+04    4.7969E-09    1.0000E+00
    1.168011E+04    4.6326E-09    1.0000E+00
    1.213554E+04    4.5212E-09    1.0000E+00
    1.261847E+04    4.4729E-09    1.0000E+00
    1.313497E+04    4.3154E-09    1.0000E+00
    1.370193E+04    4.0424E-09    1.0000E+00
    1.431299E+04    4.2530E-09    1.0000E+00
    1.489414E+04    5.3534E-09    1.0000E+00
    1.539085E+04    7.0613E-09    1.0000E+00
    1.580413E+04    1.0011E-08    1.0000E+00
    1.613600E+04    1.3060E-08    1.0000E+00
    1.642113E+04    1.5677E-08    1.0000E+00
    1.668277E+04    1.5891E-08    1.0000E+00
    1.694135E+04    1.4209E-08    1.0000E+00
    1.722707E+04    1.2085E-08    1.0000E+00
    1.757055E+04    1.0799E-08    1.0000E+00
    1.798371E+04    1.0485E-08    1.0000E+00
    1.843885E+04    1.0371E-08    1.0000E+00
    1.891677E+04    1.0384E-08    1.0000E+00
    1.941135E+04    1.0201E-08    1.0000E+00
    1.991953E+04    9.7772E-09    1.0000E+00
    2.043601E+04    9.5579E-09    1.0000E+00
    2.095202E+04    9.5885E-09    1.0000E+00
    2.146426E+04    9.8235E-09    1.0000E+00
    2.197965E+04    9.9724E-09    1.0000E+00
    2.250447E+04    9.7783E-09    1.0000E+00
    2.304520E+04    9.2183E-09    1.0000E+00
    2.360896E+04    8.4930E-09    1.0000E+00
    2.419824E+04    7.7818E-09    1.0000E+00
    2.481049E+04    7.0826E-09    1.0000E+00
    2.544114E+04    6.3704E-09    1.0000E+00
    2.608706E+04    5.6864E-09    1.0000E+00
    2.674981E+04    5.0636E-09    1.0000E+00
    2.743230E+04    4.5334E-09    1.0000E+00
    2.813558E+04    4.1085E-09    1.0000E+00
    2.885647E+04    3.7392E-09    1.0000E+00
    2.958790E+04    3.3479E-09    1.0000E+00
    3.033214E+04    2.9474E-09    1.0000E+00
    3.110203E+04    2.5808E-09    1.0000E+00
    3.191936E+04    2.2114E-09    1.0000E+00
    3.281611E+04    1.7724E-09    1.0000E+00
    3.381457E+04    1.2724E-09    1.0000E+00
    3.494842E+04    8.3497E-10    1.0000E+00
    3.628936E+04    5.2866E-10    1.0000E+00
    3.792738E+04    3.5307E-10    1.0000E+00
    3.997988E+04    2.4062E-10    1.0000E+00
    4.228535E+04    1.5540E-10    1.0000E+00
    4.471467E+04    7.8788E-11    1.0000E+00
    4.728354E+04    4.9631E-11    1.0000E+00
    4.866663E+04    3.5934E-11    1.0000E+00
    4.937328E+04    2.9728E-11    1.0000E+00
    4.973043E+04    2.7367E-11    1.0000E+00
    4.990998E+04    2.5684E-11    1.0000E+00
    4.999550E+04    2.5015E-11    1.0000E+00
    5.000000E+04    2.4804E-11    1.0000E+00
#TIME:    22.650
#NVEL: 105
#vel_mid[km/s]           na0           na1
    8.772128E+02    2.0353E-08    1.0000E+00
    8.825120E+02    2.0357E-08    1.0000E+00
    8.986023E+02    2.0365E-08    1.0000E+00
    9.316685E+02    2.0373E-08    1.0000E+00
    9.872440E+02    2.0378E-08    1.0000E+00
    1.043847E+03    2.0380E-08    1.0000E+00
    1.103816E+03    2.0381E-08    1.0000E+00
    1.167231E+03    2.0401E-08    1.0000E+00
    1.234289E+03    2.0554E-08    1.0000E+00
    1.305199E+03    2.0943E-08    1.0000E+00
    1.380183E+03    2.1304E-08    1.0000E+00
    1.459475E+03    2.1346E-08    1.0000E+00
    1.543323E+03    2.1282E-08    1.0000E+00
    1.631987E+03    2.1108E-08    1.0000E+00
    1.725746E+03    2.0941E-08    1.0000E+00
    1.824890E+03    2.0835E-08    1.0000E+00
    1.929731E+03    2.0702E-08    1.0000E+00
    2.040595E+03    2.0369E-08    1.0000E+00
    2.157828E+03    1.9707E-08    1.0000E+00
    2.281796E+03    1.8810E-08    1.0000E+00
    2.412886E+03    1.7959E-08    1.0000E+00
    2.551508E+03    1.7308E-08    1.0000E+00
    2.698093E+03    1.6791E-08    1.0000E+00
    2.853099E+03    1.6209E-08    1.0000E+00
    3.017011E+03    1.5432E-08    1.0000E+00
    3.190340E+03    1.4400E-08    1.0000E+00
    3.373626E+03    1.3020E-08    1.0000E+00
    3.567442E+03    1.1311E-08    1.0000E+00
    3.772393E+03    9.6333E-09    1.0000E+00
    3.989119E+03    8.4849E-09    1.0000E+00
    4.218296E+03    7.9685E-09    1.0000E+00
    4.460638E+03    7.7401E-09    1.0000E+00
    4.716904E+03    7.4284E-09    1.0000E+00
    4.987892E+03    6.9312E-09    1.0000E+00
    5.274448E+03    6.3618E-09    1.0000E+00
    5.577468E+03    5.8245E-09    1.0000E+00
